PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,total_price,AGE,AREA_Adyar,AREA_Anna Nagar,AREA_Chrompet,AREA_KK Nagar,AREA_Karapakam,AREA_T Nagar,AREA_Velachery,SALE_COND_AbNormal,SALE_COND_Adj Land,SALE_COND_Family,SALE_COND_Normal Sale,SALE_COND_Partial,PARK_FACIL_No,PARK_FACIL_Yes,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others,UTILITY_AVAIL_All Pub,UTILITY_AVAIL_ELO,UTILITY_AVAIL_NoSeWa,UTILITY_AVAIL_NoSewr ,STREET_Gravel,STREET_No Access,STREET_Paved
P00404,Anna Nagar,1906,46,2,1,5,Partial,Yes,Others,NoSewr ,Gravel,15430393,17,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
P01767,KK Nagar,1420,161,2,1,4,Normal Sale,No,Commercial,All Pub,Gravel,14640103,20,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
P09383,Velachery,1755,78,2,1,4,Adj Land,Yes,Commercial,All Pub,Gravel,15229560,15,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
P07357,Velachery,1686,177,2,1,4,Partial,No,Commercial,NoSewr ,No Access,14156380,26,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
P04827,KK Nagar,2053,53,3,2,5,Normal Sale,No,Others,All Pub,Paved,12659768,17,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
P03479,Anna Nagar,1772,57,1,1,4,Adj Land,No,Commercial,ELO,Paved,21046404,27,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
P05091,Chrompet,918,189,1,1,3,Partial,No,Commercial,All Pub,Paved,11158646,10,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
P09291,Chrompet,861,148,1,1,3,AbNormal,Yes,House,All Pub,Gravel,9874027,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
P02706,Karapakam,1091,31,1,1,3,Adj Land,No,Commercial,NoSeWa,Gravel,9489198,34,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
P02969,Chrompet,1093,53,1,1,3,Partial,Yes,House,ELO,Gravel,9701031,34,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
P10023,Velachery,1860,57,3,2,5,Partial,Yes,Commercial,NoSewr ,Gravel,15423813,7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0
P08742,Velachery,1908,187,3,2,5,Partial,No,Others,NoSewr ,Gravel,10654099,53,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
P02228,Velachery,1555,59,2,1,4,Normal Sale,No,Commercial,All Pub,No Access,13678371,26,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
P09029,Chrompet,1139,180,1,1,3,Family,No,Others,ELO,Paved,8954974,15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
P08143,Adyar,982,151,1,1,3,Partial,Yes,House,NoSeWa,No Access,6808222,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
P00674,Chrompet,875,55,1,1,3,AbNormal,Yes,House,All Pub,Gravel,10090215,24,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
P02669,Karapakam,1631,1,2,2,4,AbNormal,Yes,House,ELO,Gravel,9523042,28,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
P04058,Velachery,1615,168,2,1,4,Family,Yes,Others,ELO,Gravel,11450196,9,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
P06842,Chrompet,942,94,1,1,3,AbNormal,No,House,ELO,No Access,8281922,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
P02746,Karapakam,1537,146,2,2,4,Adj Land,No,House,NoSewr ,Gravel,8813221,49,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
P07750,Adyar,961,111,1,1,3,Normal Sale,No,Commercial,NoSeWa,Gravel,13105701,36,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
P09786,Velachery,1901,93,3,2,5,Partial,Yes,House,ELO,Paved,8995403,10,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
P01799,Karapakam,641,121,1,1,2,Family,No,House,All Pub,No Access,4541419,5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
P02216,Velachery,1538,124,2,1,4,Family,No,Commercial,NoSewr ,No Access,11712379,22,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
P00890,Chrompet,1188,141,1,1,3,Family,Yes,House,ELO,No Access,10210947,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
P00982,Chrompet,1068,9,1,1,3,AbNormal,No,Commercial,ELO,No Access,12991327,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
P08543,Chrompet,1034,170,1,1,3,AbNormal,Yes,House,All Pub,Paved,8783268,35,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
P07922,Adyar,619,140,1,1,2,Normal Sale,Yes,Others,ELO,No Access,7727455,35,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
P04765,T Nagar,1762,46,1,1,4,Adj Land,No,Commercial,All Pub,No Access,20820731,6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
P08636,Chrompet,1100,142,1,1,3,Partial,Yes,House,NoSewr ,No Access,8635200,8,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
P07847,Velachery,1860,29,3,2,5,Normal Sale,Yes,Commercial,NoSeWa,No Access,14039648,55,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
P07363,Adyar,753,55,1,1,2,Adj Land,Yes,Others,NoSeWa,Gravel,9025409,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
P02021,Anna Nagar,1636,71,1,1,4,Partial,Yes,House,NoSewr ,Gravel,12346541,39,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
P07410,KK Nagar,2074,68,3,2,5,Normal Sale,Yes,House,NoSeWa,Gravel,12338467,27,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
P03888,T Nagar,1533,107,1,1,4,Adj Land,No,Others,NoSewr ,No Access,13294534,21,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
P02831,Velachery,1530,115,2,1,4,Adj Land,No,Commercial,NoSewr ,Paved,13175510,22,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
P05564,Chrompet,825,73,1,1,3,Partial,Yes,Commercial,NoSeWa,Gravel,12048400,32,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
P09060,Velachery,1794,109,2,1,4,Family,No,House,ELO,Paved,8941041,11,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
P01505,Karapakam,1267,87,1,1,3,Partial,Yes,Commercial,NoSewr ,No Access,9566189,18,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
P06142,KK Nagar,1891,170,3,2,5,Family,Yes,Commercial,All Pub,Gravel,17170343,25,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
P04415,Chrompet,1223,161,2,1,4,AbNormal,No,Others,All Pub,No Access,10151822,22,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
P07723,KK Nagar,1724,197,2,1,4,Family,Yes,Commercial,NoSewr ,Gravel,17103778,18,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
P07829,Adyar,1072,192,1,1,3,Family,Yes,Commercial,ELO,No Access,12056044,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
P08334,Adyar,634,191,1,1,2,Adj Land,No,House,NoSewr ,No Access,6944967,28,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
P08686,Velachery,1767,26,2,1,4,Partial,Yes,House,NoSeWa,Gravel,10135767,48,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
P00199,Chrompet,1273,86,2,1,4,Partial,No,Others,NoSewr ,Paved,10331222,38,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
P05318,Karapakam,1275,91,1,1,3,Family,Yes,Others,NoSeWa,Paved,7385855,18,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
P05171,Karapakam,1047,148,1,1,3,AbNormal,Yes,Commercial,NoSeWa,No Access,7566615,32,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
P08026,Anna Nagar,1597,187,1,1,4,Partial,Yes,House,ELO,Paved,13089717,21,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
P03476,Karapakam,1586,100,2,2,4,Normal Sale,Yes,Others,NoSeWa,Gravel,10278517,24,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
P07345,KK Nagar,2327,183,4,2,6,Family,Yes,Commercial,NoSewr ,Gravel,19894688,18,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
P07411,KK Nagar,2008,23,3,2,5,Adj Land,No,Commercial,All Pub,Gravel,17550092,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
P05295,KK Nagar,1303,74,1,1,3,Family,Yes,Others,NoSeWa,Gravel,9936093,18,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
P02572,Adyar,846,80,1,1,3,Family,No,Others,ELO,No Access,5860965,24,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
P05540,Karapakam,1428,123,2,2,4,Adj Land,Yes,Commercial,All Pub,No Access,10705059,33,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
P06243,Chrompet,877,39,1,1,3,Normal Sale,No,Commercial,ELO,Paved,11477521,6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
P10018,Velachery,1751,148,2,1,4,AbNormal,Yes,House,ELO,Paved,11173115,36,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
P03636,Anna Nagar,1738,170,1,1,4,Normal Sale,Yes,Commercial,NoSeWa,Paved,20145243,36,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
P06306,Adyar,985,73,1,1,3,Partial,Yes,House,ELO,Paved,10046137,20,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
P08420,Adyar,766,81,1,1,2,AbNormal,Yes,House,NoSeWa,Gravel,7890571,20,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
P04192,Karapakam,1196,18,1,1,3,Normal Sale,Yes,Others,ELO,Gravel,8464386,49,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
P06952,Chrompet,1128,141,1,1,3,Family,Yes,Others,NoSewr ,Gravel,11420800,9,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
P04732,Chrompet,1092,179,1,1,3,Partial,No,Others,ELO,No Access,8192381,31,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
P07721,KK Nagar,1973,58,3,2,5,Partial,Yes,Others,NoSewr ,Gravel,13612191,17,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
P03768,KK Nagar,2447,113,4,2,6,Normal Sale,Yes,Others,NoSeWa,Paved,14224336,25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
P05648,Velachery,1736,164,2,1,4,Normal Sale,No,Others,NoSeWa,No Access,9533125,45,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
P09580,Velachery,1559,107,2,1,4,Adj Land,Yes,Commercial,All Pub,Paved,13597435,48,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
P03565,Anna Nagar,1708,76,1,1,4,Adj Land,Yes,House,NoSeWa,Paved,13321013,15,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
P01901,Karapakam,517,13,1,1,2,Family,No,Commercial,NoSewr ,Paved,7191990,40,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
P03711,Karapakam,1403,144,2,2,4,AbNormal,No,Commercial,NoSewr ,Gravel,12605463,12,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
P03442,Karapakam,1085,84,1,1,3,Family,Yes,Commercial,ELO,Paved,10471879,17,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
P02560,Karapakam,510,39,1,1,2,Adj Land,No,Others,NoSeWa,Paved,6555726,23,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
P07504,Chrompet,1291,0,2,1,4,Partial,No,Others,NoSeWa,Paved,9618703,37,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
P09846,Velachery,1961,34,3,2,5,AbNormal,Yes,Commercial,NoSewr ,Gravel,16712469,53,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
P06531,Adyar,766,179,1,1,2,Partial,No,Commercial,All Pub,Paved,11104429,10,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
P08541,Adyar,1169,145,1,1,3,AbNormal,Yes,Commercial,NoSewr ,Gravel,15783931,40,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
P02040,Karapakam,1401,77,2,2,4,Partial,Yes,House,NoSewr ,Gravel,9312780,9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
P07098,Chrompet,946,47,1,1,3,AbNormal,No,Commercial,NoSewr ,Paved,12172884,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
P02886,Adyar,829,144,1,1,3,Adj Land,Yes,Others,ELO,No Access,9053296,38,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
P06903,KK Nagar,2276,30,4,2,6,Family,No,Commercial,NoSewr ,Paved,18298245,15,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
P06462,T Nagar,1861,132,2,1,5,AbNormal,No,Others,ELO,Paved,15262089,14,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
P08930,Velachery,1616,67,2,1,4,AbNormal,Yes,House,ELO,Paved,9267685,51,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
P02303,Karapakam,1505,7,2,2,4,Adj Land,No,House,NoSewr ,No Access,8918684,15,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
P01683,Karapakam,1072,67,1,1,3,Family,Yes,House,ELO,No Access,7010850,40,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
P01814,Karapakam,1253,60,1,1,3,Partial,No,Others,All Pub,Gravel,9532585,15,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
P05181,Velachery,1859,184,3,2,5,Adj Land,No,House,NoSeWa,Gravel,11914392,22,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
P09701,Velachery,1805,81,3,2,5,AbNormal,No,Commercial,NoSeWa,No Access,14161540,42,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
P09538,Chrompet,1274,195,2,1,4,Partial,No,Others,All Pub,Gravel,11707605,6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
P09198,T Nagar,1709,140,1,1,4,AbNormal,No,Commercial,All Pub,Paved,20637668,18,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
P00840,Anna Nagar,1909,151,2,1,5,Partial,No,House,NoSewr ,Paved,13983698,9,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
P02703,Velachery,1591,154,2,1,4,Partial,No,Commercial,ELO,Gravel,14185008,38,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
P08262,Velachery,1674,103,2,1,4,AbNormal,Yes,Commercial,NoSewr ,Paved,15153210,18,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
P00844,Anna Nagar,1730,138,1,1,4,Family,No,Others,ELO,Gravel,14411810,16,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
P02502,Karapakam,838,132,1,1,2,AbNormal,Yes,Others,NoSeWa,Gravel,5666700,22,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
P09058,Velachery,1718,2,2,1,4,Normal Sale,Yes,Commercial,NoSeWa,Gravel,16928405,11,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
P08435,Velachery,1863,21,3,2,5,Family,Yes,Others,ELO,Paved,11520558,48,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
P07968,Chrompet,746,128,1,1,2,Adj Land,Yes,House,NoSeWa,Paved,9108112,19,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
P04802,Chrompet,940,106,1,1,3,Adj Land,No,House,NoSewr ,Gravel,9890171,16,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
P03717,T Nagar,1569,97,1,1,4,Partial,No,Others,All Pub,Gravel,12659977,12,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
P04602,KK Nagar,2219,94,3,2,5,Partial,Yes,House,NoSewr ,Gravel,13088154,8,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
P02980,Karapakam,843,73,1,1,2,Adj Land,No,Others,NoSeWa,Gravel,5302573,12,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
P04893,T Nagar,1779,44,1,1,4,Family,No,Others,ELO,No Access,13669875,20,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
P04705,Karapakam,543,59,1,1,2,Adj Land,No,Commercial,All Pub,No Access,4806355,10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
P05460,KK Nagar,2215,162,3,2,5,Family,No,Commercial,All Pub,Gravel,18916472,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
P03893,Karapakam,551,141,1,1,2,Family,Yes,Commercial,All Pub,Paved,5446174,39,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
P03993,Karapakam,692,13,1,1,2,Partial,Yes,House,NoSeWa,Paved,4732467,33,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
P07513,KK Nagar,2432,100,4,2,6,Adj Land,Yes,Others,All Pub,Gravel,14846685,24,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
P09197,Chrompet,892,97,1,1,3,Normal Sale,No,Commercial,NoSewr ,Gravel,11161821,32,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
P04486,KK Nagar,1734,61,2,1,4,Normal Sale,Yes,Commercial,NoSeWa,Paved,16697698,24,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
P09174,Adyar,944,97,1,1,3,AbNormal,No,Others,All Pub,No Access,7366350,24,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
P06997,Velachery,1924,121,3,2,5,Normal Sale,Yes,House,NoSewr ,Paved,11772750,25,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
P05843,Anna Nagar,1688,167,1,1,4,Partial,No,House,NoSewr ,Paved,11046001,39,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
P02431,KK Nagar,1721,61,2,1,4,Partial,No,Others,All Pub,Gravel,11372528,9,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
P00023,Chrompet,745,109,1,1,2,Adj Land,Yes,Commercial,NoSeWa,Gravel,11023219,39,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
P03702,Karapakam,1590,134,2,2,4,AbNormal,Yes,Commercial,All Pub,Paved,12122995,31,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
P08098,KK Nagar,1719,113,2,1,4,Partial,Yes,Commercial,NoSeWa,Paved,16409727,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
P08045,Chrompet,838,53,1,1,3,Partial,Yes,House,NoSeWa,Paved,8187919,6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
P05214,KK Nagar,1941,174,3,2,5,AbNormal,No,Others,NoSeWa,Gravel,12671509,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
P01183,Chrompet,1215,30,2,1,4,Family,No,Others,All Pub,Paved,10982127,9,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
P03469,Karapakam,926,89,1,1,3,Adj Land,Yes,House,NoSewr ,Paved,5883803,15,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
P01432,Anna Nagar,1609,125,1,1,4,AbNormal,No,Others,All Pub,No Access,12266915,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
P01365,Chrompet,1226,118,2,1,4,Family,Yes,Others,ELO,Paved,10559336,10,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
P08037,KK Nagar,1478,129,2,1,4,Adj Land,No,House,NoSewr ,Gravel,10716953,24,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
P04270,Chrompet,1041,174,1,1,3,Partial,Yes,Commercial,All Pub,Paved,14407601,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
P05020,Karapakam,1420,132,2,2,4,Adj Land,No,Others,All Pub,Gravel,8633100,50,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
P00786,Chrompet,1093,173,1,1,3,Family,No,Others,NoSewr ,Paved,9980696,18,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
P07599,Velachery,1683,26,2,1,4,AbNormal,No,Others,ELO,Paved,8915659,30,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
P04526,Adyar,1165,153,1,1,3,Normal Sale,Yes,House,ELO,Paved,7925395,23,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
P06902,Chrompet,1083,54,1,1,3,Adj Land,No,Commercial,NoSewr ,Paved,13509998,39,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
P01957,KK Nagar,2004,105,3,2,5,Partial,No,House,All Pub,Paved,10640344,17,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
P06356,Chrompet,1102,94,1,1,3,Partial,Yes,House,ELO,Paved,9277236,31,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
P09690,Velachery,1565,88,2,1,4,AbNormal,Yes,Commercial,All Pub,Gravel,14638030,38,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
P00017,T Nagar,1938,200,2,1,5,Adj Land,No,House,NoSeWa,No Access,13348867,19,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
P05595,Velachery,1615,63,2,1,4,Family,No,House,ELO,Gravel,9472061,8,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
P01529,Karapakam,746,13,1,1,2,Partial,Yes,Commercial,All Pub,Paved,9643506,38,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
P09509,Chrompet,824,166,1,1,3,Adj Land,Yes,Commercial,NoSewr ,No Access,12056044,6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
P02705,KK Nagar,2432,10,4,2,6,Family,Yes,Others,NoSeWa,Gravel,14819916,16,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
P04808,Karapakam,645,38,1,1,2,Family,No,Commercial,NoSewr ,Gravel,8037606,34,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
P08512,Velachery,1850,56,3,2,5,Partial,Yes,Others,NoSewr ,No Access,9589441,19,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
P03559,KK Nagar,1985,58,3,2,5,Normal Sale,No,House,NoSeWa,Gravel,10348518,21,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
P01752,Karapakam,1031,191,1,1,3,AbNormal,Yes,House,ELO,Gravel,7484171,14,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
